"variant_edge_id","variant_id","variant_name","base_pattern_id","base_edge_id","strategy_family_id","terminal_direction","edge_type","from_state_id","from_state_name","to_state_id","to_state_name","transition_guard","result","terminal_intent","invalidation_guard","expiry_class","location_code","location_condition_ids","location_availability","observability","provenance","inherited_source_ids"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VALUE_AREA_EDGE-001::E98","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VALUE_AREA_EDGE-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Value Area Low","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E98","STR-LIQUIDITY-SWEEP","LONG","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","bid liquidity消失かlow再break","INVALIDATED","","bid liquidity消失かlow再break","REACTION","VALUE_AREA_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VALUE_AREA_EDGE-001::E99","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VALUE_AREA_EDGE-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Value Area Low","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E99","STR-LIQUIDITY-SWEEP","LONG","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","VALUE_AREA_EDGE","CD-G03-045 CD-G03-046 CD-G11-005 CD-G11-006","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E00","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","","STR-LIQUIDITY-SWEEP","LONG","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Visible Bid Wall context confirmed","location=VISIBLE_BOOK_WALL; candidates=CD-G06-029 CD-G06-030","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E01","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E01","STR-LIQUIDITY-SWEEP","LONG","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Visible Bid Wall context confirmed","S01_OBSERVED","low側stop run","direction=LONG; base_guard=low側stop run","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E02","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E02","STR-LIQUIDITY-SWEEP","LONG","ADVANCE","S01_OBSERVED","low側stop run","S02_OBSERVED","buy absorptionがlarge bid liquidity前で出現","direction=LONG; base_guard=buy absorptionがlarge bid liquidity前で出現","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E03","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E03","STR-LIQUIDITY-SWEEP","LONG","ADVANCE","S02_OBSERVED","buy absorptionがlarge bid liquidity前で出現","S03_OBSERVED","bottom維持","direction=LONG; base_guard=bottom維持","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E04","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E04","STR-LIQUIDITY-SWEEP","LONG","ADVANCE","S03_OBSERVED","bottom維持","S04_OBSERVED","buyers参加","direction=LONG; base_guard=buyers参加","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E05","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E05","STR-LIQUIDITY-SWEEP","LONG","ADVANCE","S04_OBSERVED","buyers参加","S05_OBSERVED","upper offer liquidityへ移動","direction=LONG; base_guard=upper offer liquidityへ移動","ADVANCED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E90","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E90","STR-LIQUIDITY-SWEEP","LONG","TERMINAL","S05_OBSERVED","upper offer liquidityへ移動","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=LONG; base_terminal=BUY ready","ORDER_READY","LONG_READY","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E98","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E98","STR-LIQUIDITY-SWEEP","LONG","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","bid liquidity消失かlow再break","INVALIDATED","","bid liquidity消失かlow再break","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001::E99","VAR-SWEEP-FRONTRUN-LIQUIDITY-TARGET-LONG-VISIBLE_BOOK_WALL-001","Liquidity Sweep / Sell Stops / Front-Run Absorption / Offer Target / LONG / Visible Bid Wall","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001","PAT-SWEEP-FRONTRUN-LIQUIDITY-TARGET-001::E99","STR-LIQUIDITY-SWEEP","LONG","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=REACTIONの較正済み期限到達","EXPIRED","","","REACTION","VISIBLE_BOOK_WALL","CD-G06-029 CD-G06-030","AVAILABLE","HYBRID","DELTAENGINE_DERIVED_VARIANT","S23"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E00","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","","STR-FAILED-AUCTION","LONG","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Session Low context confirmed","location=SESSION_EXTREME; candidates=CD-G03-013 CD-G03-014","ADVANCED","","","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E01","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E01","STR-FAILED-AUCTION","LONG","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Session Low context confirmed","S01_OBSERVED","balance range","direction=LONG; base_guard=balance range","ADVANCED","","","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E02","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E02","STR-FAILED-AUCTION","LONG","ADVANCE","S01_OBSERVED","balance range","S02_OBSERVED","boundary break","direction=LONG; base_guard=boundary break","ADVANCED","","","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E03","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E03","STR-FAILED-AUCTION","LONG","ADVANCE","S02_OBSERVED","boundary break","S03_OBSERVED","sustained participation欠如","direction=LONG; base_guard=sustained participation欠如","ADVANCED","","","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E04","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E04","STR-FAILED-AUCTION","LONG","ADVANCE","S03_OBSERVED","sustained participation欠如","S04_OBSERVED","supporting liquidity不形成","direction=LONG; base_guard=supporting liquidity不形成","ADVANCED","","","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E05","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E05","STR-FAILED-AUCTION","LONG","ADVANCE","S04_OBSERVED","supporting liquidity不形成","S05_OBSERVED","range内復帰","direction=LONG; base_guard=range内復帰","ADVANCED","","","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E90","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E90","STR-FAILED-AUCTION","LONG","TERMINAL","S05_OBSERVED","range内復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=LONG; base_terminal=reversal-side ready","ORDER_READY","LONG_READY","","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E98","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E98","STR-FAILED-AUCTION","LONG","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","outside holdとvalue migration","INVALIDATED","","outside holdとvalue migration","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001::E99","VAR-FA-RANGE-BREAK-RETURN-LONG-SESSION_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Session Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E99","STR-FAILED-AUCTION","LONG","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=BREAK_ACCEPTの較正済み期限到達","EXPIRED","","","BREAK_ACCEPT","SESSION_EXTREME","CD-G03-013 CD-G03-014","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E00","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","","STR-FAILED-AUCTION","LONG","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Previous Day Low context confirmed","location=PREVIOUS_DAY_EXTREME; candidates=CD-G03-017 CD-G03-018","ADVANCED","","","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E01","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E01","STR-FAILED-AUCTION","LONG","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Previous Day Low context confirmed","S01_OBSERVED","balance range","direction=LONG; base_guard=balance range","ADVANCED","","","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E02","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E02","STR-FAILED-AUCTION","LONG","ADVANCE","S01_OBSERVED","balance range","S02_OBSERVED","boundary break","direction=LONG; base_guard=boundary break","ADVANCED","","","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E03","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E03","STR-FAILED-AUCTION","LONG","ADVANCE","S02_OBSERVED","boundary break","S03_OBSERVED","sustained participation欠如","direction=LONG; base_guard=sustained participation欠如","ADVANCED","","","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E04","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E04","STR-FAILED-AUCTION","LONG","ADVANCE","S03_OBSERVED","sustained participation欠如","S04_OBSERVED","supporting liquidity不形成","direction=LONG; base_guard=supporting liquidity不形成","ADVANCED","","","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E05","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E05","STR-FAILED-AUCTION","LONG","ADVANCE","S04_OBSERVED","supporting liquidity不形成","S05_OBSERVED","range内復帰","direction=LONG; base_guard=range内復帰","ADVANCED","","","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E90","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E90","STR-FAILED-AUCTION","LONG","TERMINAL","S05_OBSERVED","range内復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=LONG; base_terminal=reversal-side ready","ORDER_READY","LONG_READY","","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E98","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E98","STR-FAILED-AUCTION","LONG","INVALIDATE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S98_INVALIDATED","反証によりObservation Instance終了","outside holdとvalue migration","INVALIDATED","","outside holdとvalue migration","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001::E99","VAR-FA-RANGE-BREAK-RETURN-LONG-PREVIOUS_DAY_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Previous Day Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E99","STR-FAILED-AUCTION","LONG","EXPIRE","ANY_ACTIVE_STATE","S00からterminal前までの任意active state","S99_EXPIRED","観察期限到達によりObservation Instance終了","expiry_class=BREAK_ACCEPTの較正済み期限到達","EXPIRED","","","BREAK_ACCEPT","PREVIOUS_DAY_EXTREME","CD-G03-017 CD-G03-018","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001::E00","VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Rolling 5m Low","PAT-FA-RANGE-BREAK-RETURN-001","","STR-FAILED-AUCTION","LONG","LOCATION_ARM","S00_ARMED_BY_HOOK","Hookがderived named PatternのObservation Instanceを開始","V00_LOCATION_CONTEXT_CONFIRMED","Rolling 5m Low context confirmed","location=ROLLING_5M_EXTREME; candidates=CD-G03-027 CD-G03-028","ADVANCED","","","BREAK_ACCEPT","ROLLING_5M_EXTREME","CD-G03-027 CD-G03-028","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001::E01","VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Rolling 5m Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E01","STR-FAILED-AUCTION","LONG","ADVANCE","V00_LOCATION_CONTEXT_CONFIRMED","Rolling 5m Low context confirmed","S01_OBSERVED","balance range","direction=LONG; base_guard=balance range","ADVANCED","","","BREAK_ACCEPT","ROLLING_5M_EXTREME","CD-G03-027 CD-G03-028","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001::E02","VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Rolling 5m Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E02","STR-FAILED-AUCTION","LONG","ADVANCE","S01_OBSERVED","balance range","S02_OBSERVED","boundary break","direction=LONG; base_guard=boundary break","ADVANCED","","","BREAK_ACCEPT","ROLLING_5M_EXTREME","CD-G03-027 CD-G03-028","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001::E03","VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Rolling 5m Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E03","STR-FAILED-AUCTION","LONG","ADVANCE","S02_OBSERVED","boundary break","S03_OBSERVED","sustained participation欠如","direction=LONG; base_guard=sustained participation欠如","ADVANCED","","","BREAK_ACCEPT","ROLLING_5M_EXTREME","CD-G03-027 CD-G03-028","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001::E04","VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Rolling 5m Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E04","STR-FAILED-AUCTION","LONG","ADVANCE","S03_OBSERVED","sustained participation欠如","S04_OBSERVED","supporting liquidity不形成","direction=LONG; base_guard=supporting liquidity不形成","ADVANCED","","","BREAK_ACCEPT","ROLLING_5M_EXTREME","CD-G03-027 CD-G03-028","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001::E05","VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Rolling 5m Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E05","STR-FAILED-AUCTION","LONG","ADVANCE","S04_OBSERVED","supporting liquidity不形成","S05_OBSERVED","range内復帰","direction=LONG; base_guard=range内復帰","ADVANCED","","","BREAK_ACCEPT","ROLLING_5M_EXTREME","CD-G03-027 CD-G03-028","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
"VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001::E90","VAR-FA-RANGE-BREAK-RETURN-LONG-ROLLING_5M_EXTREME-001","Failed Auction / Range Break / No Follow-Through / Return / LONG / Rolling 5m Low","PAT-FA-RANGE-BREAK-RETURN-001","PAT-FA-RANGE-BREAK-RETURN-001::E90","STR-FAILED-AUCTION","LONG","TERMINAL","S05_OBSERVED","range内復帰","S90_ORDER_READY","Pattern観察完了。risk／execution gateへOrder Intentを渡せる","direction=LONG; base_terminal=reversal-side ready","ORDER_READY","LONG_READY","","BREAK_ACCEPT","ROLLING_5M_EXTREME","CD-G03-027 CD-G03-028","AVAILABLE","DIRECT","DELTAENGINE_DERIVED_VARIANT","S05 S21"
